0,226.582819619666,299.189338347003,304.613214728677,261.759771002636,206.723291202695,256.106425381458,209.900589197807,250.017503546914,240.29886390597,256.418126329011,268.811084701468,272.064168763989,274.357247724192,274.033208708848,257.175987336172,254.204803280178,243.96828192054,263.077266711643,255.81142521288,264.341165200532,252.314763167068,245.631403209779,295.371673632039,265.160488895947,245.201855623996,298.075362745852,264.390330313927,264.989885834012,267.627107117778,281.537378939654,244.030481826118,98.5472780848882,103.805532358386,230.54440392456,204.490625262057,103.697156776478,101.490744413161,179.571391980091,134.528317453051,93.3614828940685,93.0596366657109,115.645166213161,106.392992037244,119.398509452801,111.066140834023,108.105775326243,134.352139342554,184.099437921843,75.1795932639352,233.30881866163,255.750218548723,204.424730231892,352.129207775775,275.680397005449,356.604915768876,233.404927127362,223.808720187742,346.222631611661,271.849776590276,276.01950392597,293.237095412728,291.215627427992,296.175823275748,311.011166977584,340.99094921847,383.254209639888,313.842960513547,318.890010108558,264.133824881563,181.71120522357,183.591516311561,278.237673694348,220.688923348678,173.822229610288,169.952200436567,204.823028096288,167.141763315717,235.94360705278,320.830810846162,283.575315905328,188.503481681476,159.84049738536,226.878179100573,260.635173781496,214.479935615192,184.053248082999,253.020309757042,160.53852601181,134.912827439135,261.365845067114,175.726362367106,185.952466593479
0,226.582819619666,299.189338347003,304.613214728677,261.759771002636,206.723291202695,256.106425381458,209.900589197807,250.017503546914,240.29886390597,256.418126329011,268.811084701468,272.064168763989,274.357247724192,274.033208708848,257.175987336172,254.204803280178,243.96828192054,263.077266711643,255.81142521288,264.341165200532,252.314763167068,245.631403209779,295.371673632039,265.160488895947,245.201855623996,298.075362745852,264.390330313927,264.989885834012,267.627107117778,281.537378939654,244.030481826118,98.5472780848882,103.805532358386,264.755182644438,204.490625262057,103.697156776478,101.490744413161,179.571391980091,134.528317453051,93.3614828940685,93.0596366657109,115.645166213161,106.392992037244,119.398509452801,111.066140834023,108.105775326243,134.352139342554,184.099437921843,75.1795932639352,247.687788234869,268.693320885281,218.601074813654,352.129207775775,275.680397005449,356.604915768876,233.404927127362,223.808720187742,346.222631611661,271.849776590276,276.01950392597,293.237095412728,291.215627427992,296.175823275748,311.011166977584,340.99094921847,383.254209639888,313.842960513547,318.890010108558,264.133824881563,181.71120522357,186.071943055661,278.237673694348,220.688923348678,177.130026402889,169.952200436567,204.823028096288,167.141763315717,235.94360705278,320.830810846162,283.575315905328,188.503481681476,159.84049738536,226.878179100573,266.082122761372,220.864179737535,184.053248082999,253.020309757042,160.53852601181,134.912827439135,265.129093915943,175.726362367106,185.952466593479
0,226.582819619666,299.189338347003,304.613214728677,261.759771002636,217.580727954462,256.106425381458,209.900589197807,250.017503546914,240.29886390597,256.418126329011,268.811084701468,272.064168763989,274.357247724192,274.033208708848,257.175987336172,254.204803280178,243.96828192054,263.077266711643,255.81142521288,264.341165200532,252.314763167068,245.631403209779,295.371673632039,265.160488895947,245.201855623996,298.075362745852,264.390330313927,264.989885834012,267.627107117778,281.537378939654,244.030481826118,121.484302609254,104.907163395235,336.30342749044,221.260734905125,129.448801344657,112.946440338191,212.281059594944,165.994924397639,93.3614828940685,110.674841303187,115.645166213161,110.557292233842,134.054446591275,130.578728399137,127.964005054355,142.731213524332,184.099437921843,83.6486339047937,267.388745806299,284.93484068703,235.212074374986,352.129207775775,275.680397005449,356.604915768876,233.404927127362,223.808720187742,346.222631611661,271.849776590276,276.01950392597,293.237095412728,291.215627427992,296.175823275748,311.011166977584,340.99094921847,383.254209639888,313.842960513547,349.322544768111,267.53849673577,185.609801199777,206.636308636694,296.28745752781,234.970164582264,192.945470145105,179.774138782502,219.56730068335,180.226249449965,261.939559866886,337.17843660884,293.728508214458,201.323768566039,167.549208403416,242.810079367793,293.685596171863,244.078711902664,200.865355097275,259.82687733573,174.153272964212,138.607260166584,292.856906550033,191.241771473711,196.49299649786
0,226.582819619666,320.873075395426,343.365185607186,261.759771002636,252.467511532348,264.706424018035,209.900589197807,250.017503546914,240.29886390597,256.418126329011,268.811084701468,272.064168763989,274.357247724192,274.033208708848,257.175987336172,254.204803280178,243.96828192054,263.077266711643,255.81142521288,264.341165200532,252.314763167068,245.631403209779,295.371673632039,265.160488895947,245.201855623996,298.075362745852,264.390330313927,264.989885834012,267.627107117778,281.537378939654,244.030481826118,154.404096816442,133.291959340073,433.049924802021,281.474623940223,164.366512773501,143.624899802719,270.25617017278,210.655459788299,107.412883527088,140.446235939721,124.171156377866,140.28206849719,170.614263266459,165.917006935852,162.327316465452,181.491202068573,226.103591217938,106.218038615106,288.65525556682,302.157425248279,253.084352708326,352.129207775775,275.680397005449,356.604915768876,233.404927127362,223.808720187742,346.222631611661,271.849776590276,276.01950392597,293.237095412728,291.215627427992,296.175823275748,311.011166977584,340.99094921847,383.254209639888,313.842960513547,390.040118897063,299.133092177776,205.161155269957,229.472270882704,322.764970771828,260.072104872478,210.171848247136,197.013478925972,240.570406407461,196.63876767113,290.889726626493,370.271908446278,324.593392354156,222.882908156345,185.657150375445,268.705026375619,324.150272680763,269.731523940442,223.094620090706,287.930900527687,192.439571151379,153.440974449819,323.482605974684,212.673316740244,218.181246971208
0,226.582819619666,371.35273561619,405.007162423642,293.457742389475,292.945338233927,301.059865550882,217.915246905524,272.304839651421,240.29886390597,256.418126329011,297.037972432812,272.064168763989,274.357247724192,274.033208708848,257.175987336172,264.649331628922,243.96828192054,263.077266711643,255.81142521288,264.341165200532,252.314763167068,245.631403209779,295.371673632039,265.286863458042,252.793877132775,298.075362745852,264.390330313927,264.989885834012,267.627107117778,281.537378939654,244.030481826118,196.240599604676,169.354013638308,557.483959044335,358.069248136131,208.699026265248,182.632764780246,344.059606064492,265.742550323552,136.458328015956,178.22313987798,157.837040766201,177.995540869961,217.700121408228,210.815927524364,205.915054598844,230.620083212613,289.510481137974,134.874602142456,311.61117917633,320.419831404803,272.313212842854,352.129207775775,275.680397005449,356.604915768876,233.404927127362,225.053873836461,346.222631611661,271.849776590276,276.01950392597,293.237095412728,291.215627427992,296.175823275748,311.011166977584,340.99094921847,383.254209639888,313.842960513547,435.50050171329,334.45649156067,226.770134944609,254.829971272571,351.606478084917,287.853836434127,228.93467415484,215.904439722212,263.580696587386,214.54448918227,323.03678030277,406.610659906547,358.698224496244,246.748470621703,205.720194726996,297.35885191388,357.77167966396,298.077771841449,247.781495463542,319.071731653183,212.64399702794,169.860428491646,357.307824354999,236.503696943465,242.260368024668
0,235.444225840931,429.767958975344,477.70812946977,338.265784563615,339.90855266317,342.40196396706,254.091688050428,316.608132394262,272.567996573078,256.418126329011,345.405339391154,288.756274513606,274.357247724192,274.033208708848,257.175987336172,298.367295022141,243.96828192054,274.1805951719,257.082946255878,264.341165200532,252.314763167068,245.631403209779,308.670187907225,292.784911230617,281.723731289424,324.769960406555,279.72477533908,277.300647092219,267.627107117778,281.537378939654,271.220864428749,250.594599648717,214.96041699766,716.84926704891,454.997158835649,261.470025595372,231.908679384585,438.184304396412,335.239664873501,173.353724170419,226.444705988953,200.625769937031,226.099299537484,282.071941596072,267.906232338894,260.3326464044,292.749449477962,370.70290669238,171.258429934238,336.389888026486,339.784266387781,293.000977126065,352.129207775775,275.680397005449,413.035404389609,279.855335549764,268.543501709223,384.447021651773,283.173315429012,276.01950392597,293.237095412728,291.215627427992,296.175823275748,311.011166977584,340.99094921847,383.254209639888,313.842960513547,486.266365781295,373.947317263909,250.652653416814,282.987023998413,383.022197602186,318.60049977966,249.370327618363,236.604583578613,288.789161295605,234.078645993,358.732441747398,446.511686192581,396.381550151148,273.166128649883,227.948527398635,329.06420940182,394.875298843659,329.398992678721,275.196519001416,353.576121038464,234.966862648094,188.034382462843,394.664680359038,263.000219264558,268.992701545115
0,273.98782807145,497.36237819332,560.620658530271,389.908354945792,394.39342368776,389.415067343957,296.267835248338,368.111957746111,314.843274260984,256.418126329011,401.641144799833,314.419014547727,296.582928654252,304.566971666214,288.002427141944,336.37598364512,271.06185129646,304.629556810552,288.598133978368,298.311116895124,275.773540729006,257.686326497245,338.439630892346,323.129382974759,313.959388889564,362.382225719738,307.681816305742,310.028308081938,267.627107117778,305.960585190017,306.070589882784,320.585469817954,270.676251359217,921.099924419286,576.881492669064,327.545954015176,293.922405819049,559.525384823738,422.827104466194,220.201893011532,288.496773334975,251.987865964177,287.918245384494,365.579593277427,340.446151562052,329.03405826185,371.604989833382,473.457037192603,217.177391965551,363.134766648726,360.316400464165,315.257295527965,357.663352607778,299.382341776084,490.805324083944,336.135922833272,320.429779644194,458.286664770806,316.990105358831,276.01950392597,308.755036640109,293.391427212536,296.175823275748,330.723864533528,340.99094921847,389.98599032316,313.842960513547,542.948251130635,418.095265235113,277.046715710291,314.250936541107,417.240376451268,352.626767279801,271.626821489695,259.286031804482,316.404370401443,255.388294552872,398.3664787628,496.785172357521,438.01630976699,302.406880284352,252.574217530537,364.143789011751,435.818869631455,364.005268701266,305.639377553062,391.804826723491,259.628649352324,208.149006153294,435.918535151555,292.45901967057,298.668395237054
0,318.832957340357,577.053231259155,654.831292447066,449.423798900202,457.600008091146,442.873645727987,345.435171311043,427.982376956874,363.666388389573,256.418126329011,467.021188629562,342.357800446164,329.826741020309,339.657965040128,324.622598916825,379.218798293616,301.371235629385,338.453719485381,323.969966821252,338.957995219561,306.324851904792,286.929315253697,371.074537157811,356.612984087583,349.87606061519,404.342375993257,338.427464239221,346.611522476134,293.309389811018,341.363964447986,345.390343530579,410.121959918486,340.846462039562,1184.8200968286,731.412212813378,410.1964553796,372.505834156551,714.483676683028,535.374270923219,279.621069447787,367.542931280957,315.698371287118,366.627726316354,475.200073931939,432.773168763391,415.859578408796,472.317560426856,603.674832596078,273.488293170801,391.999926391685,382.085529038392,339.199733625563,427.377492005753,351.629232534333,583.200335756345,403.720962710229,382.329626480595,546.29201552383,354.838214596487,276.01950392597,345.415056872515,327.847188072215,296.175823275748,370.126538683852,340.99094921847,435.907351569799,326.81152708524,606.225638467077,465.832224053961,306.214588080638,348.962258167875,454.515658232772,390.280111178903,295.864847806193,284.136827402431,346.654131664257,278.633365611838,442.37043259583,553.624774689939,482.314879553474,334.769873281396,279.853674450775,402.953650239281,486.922548783827,402.237941085677,339.441504648118,434.156521615944,286.87229330222,230.409515618495,482.626658351153,325.207897684736,331.608059244292
0,371.005781409596,670.144787247193,764.921432896951,517.994398592663,531.193015568242,503.656840313499,402.747719577696,497.572553252866,420.046750955855,256.418126329011,542.017169101632,372.772689227829,366.788470847467,378.782847645567,365.889428813412,427.507026347158,335.062254564399,376.02443410066,363.66756293351,385.131523515877,340.252251378778,319.482935535305,406.848405590235,393.558118336478,389.890642627626,451.149381645905,372.237474670036,387.501654668882,323.613886535203,380.854532745433,389.750258317854,525.855874320967,428.785345588615,1525.50079749101,923.847166026809,511.846895122735,471.298391430441,913.716793516816,678.067004657628,355.053839716858,465.714412313955,395.581032430023,465.224452995713,619.109571829213,551.551477421982,526.727508021994,601.237507882384,769.702266962081,344.404888439335,423.150939253548,405.164821433387,364.954219849731,510.659762655137,412.97842742982,693.725362886051,484.873307308288,456.16944958682,651.172041509152,397.195013617793,276.01950392597,386.418207746295,366.340558024225,321.048269194313,414.213509558853,340.99094921847,487.224014179731,365.515015464252,676.86070530356,515.359176697231,338.445360666184,387.498309212217,495.180573891906,431.944501859337,322.258738014689,311.362268672784,379.787096948681,303.987668866331,487.379553170836,617.080185233623,530.34996762247,370.584825314815,310.069773099008,445.886077853331,547.574313156389,444.472483017198,376.969429377596,481.775590850538,316.964692363765,255.04194755993,534.968781252831,361.609400579281,368.165611332059
0,431.697622724919,778.229889221965,893.566699019196,594.421035017264,618.144619497627,578.844594577514,469.547792776687,579.614499630468,485.147347094511,256.418126329011,626.536721323227,405.880635580045,407.880417096095,422.401343986336,412.388229847395,481.927871953127,372.509133044831,417.752875609458,408.215761551109,437.57823626531,377.925094435131,355.718693606873,446.059975600654,434.319429099427,434.465879002025,503.357997658275,409.413935690945,433.201633840103,357.039665530162,424.900200862419,439.791571868505,674.533095482087,539.606029398071,1965.08921816332,1160.45183205396,639.16074301583,595.125945802269,1171.00723889805,859.138565400151,450.099292696951,586.502225975815,498.530319184331,588.678995690901,806.989841081727,702.896779466008,667.151393191524,765.310042171069,981.625218732692,433.77928907908,456.765346330301,429.631366222721,392.655425963327,610.140267127299,485.007628105586,827.170920493269,582.30457046176,544.243656549774,773.328846433138,444.593129193382,276.01950392597,432.274793430962,409.340972135208,358.794621834057,463.537429443637,367.329519840479,544.565267839414,408.789384735106,755.70185871281,570.200462101759,374.057532885874,430.276685230918,539.470784456527,481.438758198551,350.997244051721,341.186178284679,416.074225657469,331.639824210777,536.079318461821,687.928552124732,583.160638190817,410.214542850754,343.534071072968,488.449957873754,615.954928868722,490.522329530289,418.627909581694,535.042601042907,350.199151399733,282.294899804776,592.968629238071,402.063894217989,408.73114082467
